path,label,dataset,speaker,split
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-01-01-01-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-01-01-02-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-01-02-01-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-01-02-02-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-02-01-01-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-02-01-02-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-02-02-01-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-03-02-02-02-03.wav,joy,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-01-01-01-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-01-01-02-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-01-02-01-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-01-02-02-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-02-01-01-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-02-01-02-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-02-02-01-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-04-02-02-02-03.wav,sadness,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-01-01-01-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-01-01-02-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-01-02-01-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-01-02-02-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-02-01-01-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-02-01-02-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-02-02-01-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-05-02-02-02-03.wav,anger,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-01-01-01-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-01-01-02-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-01-02-01-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-01-02-02-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-02-01-01-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-02-01-02-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-02-02-01-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-06-02-02-02-03.wav,fear,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-01-01-01-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-01-01-02-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-01-02-01-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-01-02-02-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-02-01-01-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-02-01-02-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-02-02-01-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-07-02-02-02-03.wav,disgust,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-01-01-01-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-01-01-02-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-01-02-01-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-01-02-02-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-02-01-01-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-02-01-02-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-02-02-01-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_03\03-01-08-02-02-02-03.wav,surprise,ravdess,actor_03,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-01-01-01-01-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-01-01-01-02-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-01-01-02-01-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-01-01-02-02-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-01-01-01-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-01-01-02-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-01-02-01-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-01-02-02-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-02-01-01-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-02-01-02-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-02-02-01-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-02-02-02-02-04.wav,neutral,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-01-01-01-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-01-01-02-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-01-02-01-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-01-02-02-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-02-01-01-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-02-01-02-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-02-02-01-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-03-02-02-02-04.wav,joy,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-01-01-01-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-01-01-02-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-01-02-01-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-01-02-02-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-02-01-01-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-02-01-02-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-02-02-01-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-04-02-02-02-04.wav,sadness,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-01-01-01-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-01-01-02-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-01-02-01-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-01-02-02-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-02-01-01-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-02-01-02-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-02-02-01-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-05-02-02-02-04.wav,anger,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-01-01-01-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-01-01-02-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-01-02-01-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-01-02-02-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-02-01-01-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-02-01-02-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-02-02-01-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-06-02-02-02-04.wav,fear,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-01-01-01-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-01-01-02-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-01-02-01-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-01-02-02-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-02-01-01-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-02-01-02-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-02-02-01-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-07-02-02-02-04.wav,disgust,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-01-01-01-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-01-01-02-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-01-02-01-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-01-02-02-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-02-01-01-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-02-01-02-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-02-02-01-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_04\03-01-08-02-02-02-04.wav,surprise,ravdess,actor_04,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-01-01-01-01-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-01-01-01-02-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-01-01-02-01-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-01-01-02-02-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-01-01-01-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-01-01-02-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-01-02-01-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-01-02-02-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-02-01-01-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-02-01-02-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-02-02-01-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-02-02-02-02-05.wav,neutral,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-03-01-01-01-05.wav,joy,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-03-01-01-02-05.wav,joy,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-03-01-02-01-05.wav,joy,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-03-01-02-02-05.wav,joy,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-03-02-01-01-05.wav,joy,ravdess,actor_05,all
C:\Users\Rafa\Downloads\proyecto-ia-20260212T103152Z-3-001\proyecto-ia\multimodal-emocion\data\audio\raw\ravdess\Actor_05\03-01-03-02-01-02-05.wav,joy,ravdess,actor_05,all
